"Date","Price","Open","High","Low","Vol.","Change %"
"2023-08-16","6.090","6.450","6.649","6.010","364.62K","-8.56%"
"2023-08-15","6.660","7.050","7.190","6.580","231.70K","-7.76%"
"2023-08-14","7.220","7.430","7.440","6.758","387.67K","-3.86%"
"2023-08-11","7.510","8.430","8.430","7.430","324.22K","-7.05%"
"2023-08-10","8.080","7.270","8.450","7.270","684.00K","10.84%"
"2023-08-09","7.290","7.780","8.290","7.240","495.71K","-5.81%"
"2023-08-08","7.740","6.430","7.950","6.350","1.50M","13.82%"
"2023-08-07","6.800","6.970","7.010","5.800","1.10M","-4.23%"
"2023-08-04","7.100","8.000","8.070","7.000","366.52K","-9.55%"
"2023-08-03","7.850","7.920","8.040","7.515","274.31K","-3.33%"
"2023-08-02","8.120","8.330","8.551","7.791","273.32K","-3.10%"
"2023-08-01","8.380","8.460","8.580","8.050","366.01K","-5.52%"
"2023-07-31","8.870","8.820","9.070","8.100","586.84K","-0.22%"
"2023-07-28","8.890","8.780","9.250","8.670","285.16K","-1.33%"
"2023-07-27","9.010","9.690","10.000","8.530","664.48K","-6.05%"
"2023-07-26","9.590","8.330","9.689","8.330","683.89K","15.13%"
"2023-07-25","8.330","8.300","9.040","8.200","479.81K","0.00%"
"2023-07-24","8.330","7.500","8.890","7.050","1.10M","6.25%"
"2023-07-21","7.840","8.000","8.170","7.310","410.44K","1.03%"
"2023-07-20","7.760","8.860","9.097","7.700","617.37K","-7.62%"
"2023-07-19","8.400","7.370","8.400","7.220","481.61K","13.51%"
"2023-07-18","7.400","7.640","7.700","7.160","361.60K","-4.76%"
"2023-07-17","7.770","7.760","8.239","7.500","597.00K","-4.31%"
"2023-07-14","8.120","9.370","9.590","8.000","808.42K","-13.34%"
"2023-07-13","9.370","8.360","9.960","8.360","1.31M","10.50%"
"2023-07-12","8.480","9.040","9.300","8.220","751.36K","-2.53%"
"2023-07-11","8.700","9.790","10.300","7.730","2.26M","-3.76%"
"2023-07-10","9.040","7.450","9.210","7.100","1.81M","28.59%"
"2023-07-07","7.030","6.040","7.625","6.040","1.47M","13.94%"
"2023-07-06","6.170","6.160","6.550","5.550","906.89K","4.05%"
"2023-07-05","5.930","4.830","6.290","4.560","1.09M","16.27%"
"2023-07-03","5.100","4.180","5.200","4.180","481.42K","22.01%"
"2023-06-30","4.180","4.000","4.190","3.880","190.98K","6.09%"
"2023-06-29","3.940","4.000","4.240","3.750","297.37K","0.00%"
"2023-06-28","3.940","3.910","4.050","3.890","160.77K","-2.23%"
"2023-06-27","4.030","3.970","4.200","3.900","357.64K","1.26%"
"2023-06-26","3.980","4.200","4.400","3.950","262.62K","-6.35%"
"2023-06-23","4.250","4.210","4.600","4.020","429.42K","3.16%"
"2023-06-22","4.120","4.420","4.530","3.919","395.85K","-5.94%"
"2023-06-21","4.380","4.230","4.785","4.220","817.21K","6.05%"
"2023-06-20","4.130","4.140","4.280","3.580","633.51K","3.25%"
"2023-06-16","4.000","4.570","4.570","3.900","617.93K","-0.74%"
"2023-06-15","4.030","4.040","4.270","3.840","280.84K","-1.23%"
"2023-06-14","4.080","4.290","4.430","4.050","201.16K","-3.32%"
"2023-06-13","4.220","4.260","4.480","4.100","160.52K","0.00%"
"2023-06-12","4.220","4.440","4.570","4.210","86.98K","-3.65%"
"2023-06-09","4.380","4.800","4.859","4.310","159.51K","-9.13%"
"2023-06-08","4.820","4.900","5.150","4.740","91.01K","-4.37%"
"2023-06-07","5.040","5.360","5.500","4.890","168.64K","-3.45%"
"2023-06-06","5.220","5.340","5.630","5.050","161.47K","-2.25%"
"2023-06-05","5.340","5.840","5.840","5.280","81.24K","-7.29%"
"2023-06-02","5.760","6.060","6.210","5.620","85.61K","-4.48%"
"2023-06-01","6.030","6.350","6.480","5.960","230.31K","-3.67%"
"2023-05-31","6.260","5.950","6.310","5.580","106.77K","3.64%"
"2023-05-30","6.040","6.080","6.550","6.000","132.66K","-0.98%"
"2023-05-26","6.100","6.160","6.509","6.000","118.65K","-2.24%"
"2023-05-25","6.240","6.100","6.350","5.960","60.53K","0.16%"
"2023-05-24","6.230","6.000","6.350","5.809","96.87K","-0.16%"
"2023-05-23","6.240","6.130","6.600","6.100","90.30K","0.16%"
"2023-05-22","6.230","6.280","6.400","6.080","123.13K","-3.41%"
"2023-05-19","6.450","5.980","6.450","5.975","186.03K","6.61%"
"2023-05-18","6.050","5.530","6.050","5.350","205.43K","8.62%"
"2023-05-17","5.570","5.940","6.000","5.316","315.74K","-6.07%"
