"Date","Price","Open","High","Low","Vol.","Change %"
"12/15/2022","73.70","73.86","74.10","72.32","294.54K","-2.00%"
"12/14/2022","75.21","74.25","75.89","74.25","171.93K","0.99%"
"12/13/2022","74.47","75.11","75.55","73.44","225.00K","2.64%"
"12/12/2022","72.56","73.50","73.97","72.14","305.42K","-1.40%"
"12/09/2022","73.59","73.33","74.16","73.09","444.23K","-0.44%"
"12/08/2022","73.91","70.95","75.11","70.80","465.38K","5.48%"
"12/07/2022","70.07","69.32","70.44","69.17","322.55K","0.51%"
"12/06/2022","69.72","69.42","69.95","68.94","575.20K","0.51%"
"12/05/2022","69.36","71.38","71.38","69.05","224.17K","-3.61%"
"12/02/2022","71.97","70.52","72.16","70.52","286.88K","0.51%"
"12/01/2022","71.60","72.09","72.56","70.66","330.83K","0.82%"
"11/30/2022","71.02","67.82","71.06","67.01","602.98K","4.60%"
"11/29/2022","67.90","66.34","68.10","66.34","433.62K","2.12%"
"11/28/2022","66.49","66.53","66.64","66.22","507.58K","-0.04%"
"11/25/2022","66.52","66.43","66.68","66.41","124.19K","-0.06%"
"11/23/2022","66.55","66.35","66.59","66.22","227.94K","0.43%"
"11/22/2022","66.27","65.46","66.33","65.46","209.30K","1.28%"
"11/21/2022","65.43","65.08","65.80","64.87","389.67K","0.37%"
"11/18/2022","65.19","65.93","65.93","64.78","307.74K","-0.26%"
"11/17/2022","65.36","64.79","65.43","64.79","287.61K","-0.22%"
"11/16/2022","65.51","65.55","65.93","64.90","266.02K","-0.72%"
"11/15/2022","65.98","66.18","66.46","64.97","376.74K","1.17%"
"11/14/2022","65.22","64.11","66.67","63.74","394.13K","1.11%"
"11/11/2022","64.51","64.84","65.27","64.09","391.42K","2.03%"
"11/10/2022","63.22","60.29","63.62","60.29","547.27K","10.12%"
"11/09/2022","57.41","59.46","59.70","56.98","458.78K","-4.24%"
"11/08/2022","59.95","59.12","60.33","58.80","538.30K","1.55%"
"11/07/2022","59.04","59.03","59.28","58.09","468.49K","1.26%"
"11/04/2022","58.30","57.80","58.32","56.69","533.39K","2.02%"
"11/03/2022","57.15","56.78","59.01","56.03","401.30K","-0.03%"
"11/02/2022","57.17","58.29","59.77","56.87","375.58K","-3.23%"
"11/01/2022","59.07","59.26","59.83","58.62","199.27K","1.06%"
"10/31/2022","58.45","57.30","59.26","56.98","316.49K","1.66%"
"10/28/2022","57.50","56.82","57.96","56.57","318.90K","0.99%"
"10/27/2022","56.94","57.17","57.92","56.76","206.66K","0.13%"
"10/26/2022","56.86","57.41","58.14","56.69","283.99K","-0.67%"
"10/25/2022","57.24","55.93","57.97","55.79","267.80K","2.53%"
"10/24/2022","55.83","55.80","56.17","55.24","230.80K","0.27%"
"10/21/2022","55.68","55.21","55.68","54.41","332.74K","1.25%"
"10/20/2022","55.00","54.82","55.26","54.23","227.72K","0.54%"
"10/19/2022","54.70","55.26","55.66","54.53","340.47K","-2.15%"
"10/18/2022","55.90","55.78","56.53","55.36","414.68K","1.38%"
"10/17/2022","55.14","55.50","55.74","54.87","294.94K","1.22%"
"10/14/2022","54.47","55.82","56.03","53.89","466.33K","4.19%"
"10/13/2022","52.28","49.72","52.47","48.50","244.24K","2.46%"
"10/12/2022","51.02","51.60","51.60","50.30","251.27K","-1.22%"
"10/11/2022","51.65","51.66","52.11","50.13","332.63K","-1.40%"
"10/10/2022","52.39","52.69","52.88","51.71","205.48K","-0.02%"
"10/07/2022","52.40","53.79","54.05","52.05","183.05K","-4.56%"
